id,name,slug,sku,price,currency,on_sale,in_stock,permalink,image,categories
4463,Green Peppers,green-peppers,,1,GBP,FALSE,TRUE,https://fremu.co.uk/product/green-peppers/,https://fremu.co.uk/wp-content/uploads/2023/10/Green-peppers.png,Category: Vegetables &amp; Fresh Food
4429,Brown  Onions &#8211; 1kg,yellow-onions-1kg,SVA-1686481273128-1,1.5,GBP,FALSE,TRUE,https://fremu.co.uk/product/yellow-onions-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Yellow-onions.png,Category: Vegetables &amp; Fresh Food
3642,Green plantain &#8211; 1kg,green-plantain,SVA-1687516374132,2.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/green-plantain/,https://fremu.co.uk/wp-content/uploads/2023/10/Unripe-plantain.png,Category: Vegetables &amp; Fresh Food
3639,Garlic &#8211; 1kg,garlic,SVA-1686481368709,4.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/garlic/,https://fremu.co.uk/wp-content/uploads/2023/10/garlic-WEaPB83-600.jpg,Category: Vegetables &amp; Fresh Food
3638,Long hot pepper &#8211; 1kg,long-hot-pepper,SVA-1686481322567,5.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/long-hot-pepper/,https://fremu.co.uk/wp-content/uploads/2023/10/Long-peppers.png,Category: Vegetables &amp; Fresh Food
3637,Red Onions &#8211; 1kg,onions,SVA-1686481273128,1.5,GBP,FALSE,TRUE,https://fremu.co.uk/product/onions/,https://fremu.co.uk/wp-content/uploads/2023/10/Red-onions.png,Category: Vegetables &amp; Fresh Food
3636,Okra &#8211; 1kg,okra-1kg,SVA-1686477357614,6.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/okra-1kg/,https://fremu.co.uk/wp-content/uploads/2023/10/Okra.png,Category: Vegetables &amp; Fresh Food
3635,Cassava &#8211; 1kg,cassava-2,SVA-1686477309454,2.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/cassava-2/,https://fremu.co.uk/wp-content/uploads/2023/10/cassava2.png,Category: Vegetables &amp; Fresh Food
3634,Scotch Bonnet (Hot Pepper) &#8211; 50g,hot-pepper,SVA-1686477249699,1,GBP,FALSE,TRUE,https://fremu.co.uk/product/hot-pepper/,https://fremu.co.uk/wp-content/uploads/2023/10/Red-chillies.png,Category: Vegetables &amp; Fresh Food
3633,Yam &#8211; 1kg,yam,SVA-1686477197805,2.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/yam/,https://fremu.co.uk/wp-content/uploads/2023/10/yam.png,Category: Vegetables &amp; Fresh Food
3632,Yellow plantain &#8211; 1kg,yellow-plantain,SVA-1686315497969,2.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/yellow-plantain/,https://fremu.co.uk/wp-content/uploads/2023/10/Ripe-plantain-.png,Category: Vegetables &amp; Fresh Food
3631,Tomatoes &#8211; 1kg,tomatoes,SVA-1686223307527,2.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/tomatoes/,https://fremu.co.uk/wp-content/uploads/2023/10/Tomatoes.png,Category: Vegetables &amp; Fresh Food
255,Fresh Ginger &#8211; 1Kgs,fresh-ginger-10kgs,,5.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/fresh-ginger-10kgs/,https://fremu.co.uk/wp-content/uploads/2021/05/Ginger.png,Category: Vegetables &amp; Fresh Food
251,Sweet Potato &#8211; 1Kg,sweet-potato-1kgs,,3.05,GBP,FALSE,FALSE,https://fremu.co.uk/product/sweet-potato-1kgs/,https://fremu.co.uk/wp-content/uploads/2021/05/Sweet-Potato-1.png,Category: Vegetables &amp; Fresh Food
249,Colocasia yam &#8211; 1Kg,colocasia-yam-5kgs,,3.5,GBP,FALSE,FALSE,https://fremu.co.uk/product/colocasia-yam-5kgs/,https://fremu.co.uk/wp-content/uploads/2021/03/cocoyam.png,Category: Vegetables &amp; Fresh Food
244,Avocado &#8211; 1Kg,avocado-5kgs,,3.7,GBP,FALSE,FALSE,https://fremu.co.uk/product/avocado-5kgs/,https://fremu.co.uk/wp-content/uploads/2021/05/Avocado-1.png,Category: Vegetables &amp; Fresh Food
241,Arrowroot &#8211; 1Kg,arrowroot-1kgs,,3.05,GBP,FALSE,FALSE,https://fremu.co.uk/product/arrowroot-1kgs/,https://fremu.co.uk/wp-content/uploads/2021/05/Arrowroot.jpg,Category: Vegetables &amp; Fresh Food
239,Apple (Sweet) Banana &#8211; 1Kg,apple-sweet-banana-1kgs,,3.7,GBP,FALSE,FALSE,https://fremu.co.uk/product/apple-sweet-banana-1kgs/,https://fremu.co.uk/wp-content/uploads/2021/05/Apple-Sweet-Banana-1.png,Category: Vegetables &amp; Fresh Food
233,Turmeric &#8211; 1kg,turmeric-5kgs,,4.99,GBP,FALSE,FALSE,https://fremu.co.uk/product/turmeric-5kgs/,https://fremu.co.uk/wp-content/uploads/2021/05/Tumeric-1.png,Category: Vegetables &amp; Fresh Food
220,Matoke &#8211; 1kg,matoke-1kg,,3,GBP,FALSE,FALSE,https://fremu.co.uk/product/matoke-1kg/,https://fremu.co.uk/wp-content/uploads/2021/04/Matoke-1.png,Category: Vegetables &amp; Fresh Food
121,Fried Corn &#8211; 250g,fried-corn-250g,,3.99,GBP,FALSE,TRUE,https://fremu.co.uk/product/fried-corn-250g/,https://fremu.co.uk/wp-content/uploads/2021/03/admin-ajax-19-1.png,Snacks &amp; Breads
